c_addr_id,c_addr_cbd,c_name,c_name_chn,c_admin_type,c_firstyear,c_lastyear,x_coord,y_coord,belongs1_ID,belongs1_Name,belongs1_Name_chn,belongs2_ID,belongs2_Name,belongs2_Name_chn,belongs3_ID,belongs3_Name,belongs3_Name_chn,belongs4_ID,belongs4_Name,belongs4_Name_chn,belongs5_ID,belongs5_Name,belongs5_Name_chn
701926,,Xi Zhou,西周,Chaodai,-1046,-771,,,,,,,,,,,,,,,,,
701927,,Chun Qiu,春秋,Chaodai,-770,-476,,,,,,,,,,,,,,,,,
701928,,Zhan Guo,戰國,Chaodai,-475,-221,,,,,,,,,,,,,,,,,
701929,,Chu,楚,State,-770,-476,,,701927,Chun Qiu,春秋,,,,,,,,,,,,
701930,,Jin,晉,State,-770,-476,,,701927,Chun Qiu,春秋,,,,,,,,,,,,
701931,,Zhou,周,State,-770,-476,,,701927,Chun Qiu,春秋,,,,,,,,,,,,
701932,,Qin,秦,State,-770,-476,,,701927,Chun Qiu,春秋,,,,,,,,,,,,
701933,,Qi,齊,State,-770,-476,,,701927,Chun Qiu,春秋,,,,,,,,,,,,
701934,,Wu,吳,State,-770,-476,,,701927,Chun Qiu,春秋,,,,,,,,,,,,
701935,,Wei,衛,State,-770,-476,,,701927,Chun Qiu,春秋,,,,,,,,,,,,
701936,,Zheng,鄭,State,-770,-476,,,701927,Chun Qiu,春秋,,,,,,,,,,,,
701937,,Qi,齊,State,-475,-221,,,701928,Zhan Guo,戰國,,,,,,,,,,,,
701938,,Han,韓,State,-475,-221,,,701928,Zhan Guo,戰國,,,,,,,,,,,,
701939,,Zhao,趙,State,-475,-221,,,701928,Zhan Guo,戰國,,,,,,,,,,,,
701940,,Wei,魏,State,-475,-221,,,701928,Zhan Guo,戰國,,,,,,,,,,,,
701941,,Yan,燕,State,-475,-221,,,701928,Zhan Guo,戰國,,,,,,,,,,,,
701942,,Chu,楚,State,-475,-221,,,701928,Zhan Guo,戰國,,,,,,,,,,,,
701943,,Qin,秦,State,-475,-221,,,701928,Zhan Guo,戰國,,,,,,,,,,,,
701944,,Xi Guo,西虢,State,,,,,,,,,,,,,,,,,,,
701945,,Xi Guo,西虢,State,-1046,-771,107.3628199,34.35850821,701926,Xi Zhou,西周,,,,,,,,,,,,
701946,,Xi Guo,西虢,State,-1046,-771,111.4051882,34.63864555,701926,Xi Zhou,西周,,,,,,,,,,,,
701947,,Cheng,郕,State,,,,,,,,,,,,,,,,,,,
701948,,Cheng,郕,State,-1046,-1021,107.6850789,34.39623259,701926,Xi Zhou,西周,,,,,,,,,,,,
701949,,Cheng,郕,State,-1042,-771,116.5924625,35.84626786,701926,Xi Zhou,西周,,,,,,,,,,,,
701950,,Bi,畢,State,-1046,-771,108.1748482,35.18676594,701926,Xi Zhou,西周,,,,,,,,,,,,
701951,,Dan,聃,State,,,,,,,,,,,,,,,,,,,
701952,,Dan,聃,State,-1046,-977,108.8116781,34.17473218,701926,Xi Zhou,西周,,,,,,,,,,,,
701953,,Dan,聃,State,-995,-771,112.3480105,30.66665918,701926,Xi Zhou,西周,,,,,,,,,,,,
701954,,Ji,祭,State,-1046,-771,109.5631783,35.65150642,701926,Xi Zhou,西周,,,,,,,,,,,,
701955,,Ji,祭,State,-770,-476,111.8784218,34.32697013,701927,Chun Qiu,春秋,,,,,,,,,,,,
701956,,Zheng,鄭,State,-1046,-771,109.5631783,35.65150642,701926,Xi Zhou,西周,,,,,,,,,,,,
701957,,Zheng,鄭,State,-770,-476,113.7813813,34.48001583,701927,Chun Qiu,春秋,,,,,,,,,,,,
701958,,Mao,毛,State,-1046,-771,109.5631783,35.65150642,701926,Xi Zhou,西周,,,,,,,,,,,,
701959,,Cai,蔡,State,,,,,,,,,,,,,,,,,,,
701960,,Cai,蔡,State,-1046,-1021,109.5631783,35.65150642,701926,Xi Zhou,西周,,,,,,,,,,,,
701961,,Cai,蔡,State,-1042,-522,114.4313823,33.3157619,701926,Xi Zhou,西周,,,,,,,,,,,,
701962,,Cai,蔡,State,,,,,,,,,,,,,,,,,,,
701963,,Cai,蔡,State,-530,-491,114.9319277,32.80044644,701927,Chun Qiu,春秋,,,,,,,,,,,,
701964,,Cai,蔡,State,-518,-476,116.782813,32.28836862,701927,Chun Qiu,春秋,,,,,,,,,,,,
701965,,Cai,蔡,State,-475,-221,112.960025,31.15219121,701928,Zhan Guo,戰國,,,,,,,,,,,,
701966,,Feng,鄷,State,-1046,-771,109.5631783,35.65150642,701926,Xi Zhou,西周,,,,,,,,,,,,
701967,,Guan,管,State,-1046,-771,109.5631783,35.65150642,701926,Xi Zhou,西周,,,,,,,,,,,,
701968,,Dong Guo,東虢,State,,,,,,,,,,,,,,,,,,,
701969,,Dong Guo,東虢,State,-1046,-1021,109.5631783,35.65150642,701926,Xi Zhou,西周,,,,,,,,,,,,
701970,,Dong Guo,東虢,State,-1042,-771,113.2231798,34.79871852,701926,Xi Zhou,西周,,,,,,,,,,,,
701971,,Li Rong,驪戎,State,-1046,-771,109.5631783,35.65150642,701926,Xi Zhou,西周,,,,,,,,,,,,
701972,,Da Rong,大戎,State,-1046,-771,109.5593219,36.42107314,701926,Xi Zhou,西周,,,,,,,,,,,,
701973,,Wu,吳,State,,,,,,,,,,,,,,,,,,,
701974,,Wu,吳,State,-1046,-996,111.2498602,34.86489389,701926,Xi Zhou,西周,,,,,,,,,,,,
701975,,Wu,吳,State,-1020,-771,119.4138469,32.04274324,701926,Xi Zhou,西周,,,,,,,,,,,,
701976,,Yu,虞,State,-1046,-771,111.2498602,34.86489389,701926,Xi Zhou,西周,,,,,,,,,,,,
701977,,Mao,茅,State,,,,,,,,,,,,,,,,,,,
701978,,Mao,茅,State,-1046,-771,111.2498602,34.86489389,701926,Xi Zhou,西周,,,,,,,,,,,,
701979,,Mao,茅,State,-1046,-771,116.2671492,35.0449394,701926,Xi Zhou,西周,,,,,,,,,,,,
701980,,Gao,郜,State,,,,,,,,,,,,,,,,,,,
701981,,Gao,郜,State,-1046,-1021,113.0204595,34.44431042,701926,Xi Zhou,西周,,,,,,,,,,,,
701982,,Gao,郜,State,-1042,-771,115.7409242,34.90832393,701926,Xi Zhou,西周,,,,,,,,,,,,
701983,,Rui,芮,State,-1046,-771,110.6104612,34.72834699,701926,Xi Zhou,西周,,,,,,,,,,,,
701984,,Han,韓,State,,,,,,,,,,,,,,,,,,,
701985,,Han,韓,State,-1046,-782,110.6104612,34.72834699,701926,Xi Zhou,西周,,,,,,,,,,,,
701986,,Han,韓,State,-827,-771,116.2923973,39.36307164,701926,Xi Zhou,西周,,,,,,,,,,,,
701987,,Wei,魏,State,-1046,-771,110.9215329,34.80317129,701926,Xi Zhou,西周,,,,,,,,,,,,
701988,,Xun,荀,State,-1046,-771,110.8920222,35.3881468,701926,Xi Zhou,西周,,,,,,,,,,,,
701989,,Geng,耿,State,-1046,-771,110.705642,35.64225533,701926,Xi Zhou,西周,,,,,,,,,,,,
701990,,Jin,晉,State,-1046,-785,111.6645247,35.70108765,701926,Xi Zhou,西周,,,,,,,,,,,,
701991,,Jin,晉,State,,,,,,,,,,,,,,,,,,,
701992,,Jin,晉,State,-811,-581,111.8308384,35.64014104,701927,Chun Qiu,春秋,,,,,,,,,,,,
701993,,Jin,晉,State,-599,-476,111.3748475,35.59579462,701927,Chun Qiu,春秋,,,,,,,,,,,,
701994,,Tang,唐,State,,,,,,,,,,,,,,,,,,,
701995,,Tang,唐,State,-1046,-1021,111.3748475,35.59579462,701926,Xi Zhou,西周,,,,,,,,,,,,
701996,,Tang,唐,State,-1042,-771,113.1217676,31.903875,701926,Xi Zhou,西周,,,,,,,,,,,,
701997,,Huo,霍,State,-1046,-771,111.8396476,36.58420685,701926,Xi Zhou,西周,,,,,,,,,,,,
701998,,Yang,楊,State,-1046,-771,111.6656663,36.32093939,701926,Xi Zhou,西周,,,,,,,,,,,,
701999,,Shen,沈,State,,,,,,,,,,,,,,,,,,,
702000,,Shen,沈,State,-1046,-771,112.4724574,37.66516722,701926,Xi Zhou,西周,,,,,,,,,,,,
702001,,Shen,沈,State,-770,-476,114.4764174,32.96051849,,,,,,,,,,,,,,,
702002,,Jia,賈,State,-1046,-771,111.1307932,36.41103661,701926,Xi Zhou,西周,,,,,,,,,,,,
702003,,Fan,凡,State,-1046,-771,113.7388577,35.57204064,701926,Xi Zhou,西周,,,,,,,,,,,,
702004,,Zha,柞,State,-1046,-771,114.1939136,35.30501262,701926,Xi Zhou,西周,,,,,,,,,,,,
702005,,Yuan,原,State,-1046,-771,112.4141409,35.08520073,701926,Xi Zhou,西周,,,,,,,,,,,,
702006,,Yong,雍,State,-1046,-771,113.253531,35.33320197,701926,Xi Zhou,西周,,,,,,,,,,,,
702007,,Yu,邘,State,-1046,-771,112.8213856,35.19065862,701926,Xi Zhou,西周,,,,,,,,,,,,
702008,,Mi,密,State,-1046,-771,113.4366143,34.51796385,701926,Xi Zhou,西周,,,,,,,,,,,,
702009,,Xing,邢,State,,,,,,,,,,,,,,,,,,,
702010,,Xing,邢,State,-1046,-996,114.7808658,37.27875527,701926,Xi Zhou,西周,,,,,,,,,,,,
702011,,Xing,邢,State,-1020,-771,113.0498522,34.95060244,701926,Xi Zhou,西周,,,,,,,,,,,,
702012,,Sui,隨,State,,,,,,,,,,,,,,,,,,,
702013,,Sui,隨,State,-1046,-977,112.0086631,37.03176872,701926,Xi Zhou,西周,,,,,,,,,,,,
702014,,Sui,隨,State,-995,-771,113.4071454,31.89358299,701926,Xi Zhou,西周,,,,,,,,,,,,
702015,,Jiang,蔣,State,,,,,,,,,,,,,,,,,,,
702016,,Jiang,蔣,State,-1046,-841,114.1167357,34.40078405,701926,Xi Zhou,西周,,,,,,,,,,,,
702017,,Jiang,蔣,State,-899,-771,115.3141229,32.46081562,701926,Xi Zhou,西周,,,,,,,,,,,,
702018,,Hua,滑,State,,,,,,,,,,,,,,,,,,,
702019,,Hua,滑,State,-1046,-771,114.6888575,35.46150508,701926,Xi Zhou,西周,,,,,,,,,,,,
702020,,Hua,滑,State,-1046,-771,112.684945,34.63725173,701926,Xi Zhou,西周,,,,,,,,,,,,
702021,,Liu,劉,State,-1046,-771,112.7089625,34.55182143,701926,Xi Zhou,西周,,,,,,,,,,,,
702022,,Gu,穀,State,,,,,,,,,,,,,,,,,,,
702023,,Gu,穀,State,-1046,-771,112.4177408,34.69282487,701926,Xi Zhou,西周,,,,,,,,,,,,
702024,,Gu,穀,State,-770,-476,111.4948026,32.19672431,,,,,,,,,,,,,,,
702025,,Jiao,焦,State,-1046,-771,111.4051882,34.63864555,701926,Xi Zhou,西周,,,,,,,,,,,,
702026,,Ying,應,State,-1046,-771,112.8526943,33.74819,701926,Xi Zhou,西周,,,,,,,,,,,,
702027,,Lu,魯,State,,,,,,,,,,,,,,,,,,,
702028,,Lu,魯,State,-1046,-1021,112.6696866,33.77054235,701926,Xi Zhou,西周,,,,,,,,,,,,
702029,,Lu,魯,State,-1042,-771,115.93751,36.40504805,701926,Xi Zhou,西周,,,,,,,,,,,,
702030,,Lu,魯,State,-1042,-771,116.9921883,35.6348611,701926,Xi Zhou,西周,,,,,,,,,,,,
702031,,Dun,頓,State,-1046,-771,114.7151321,33.40419529,701926,Xi Zhou,西周,,,,,,,,,,,,
702032,,Wei,衛,State,,,,,,,,,,,,,,,,,,,
702033,,Wei,衛,State,-1046,-1021,113.3514362,34.20804184,701926,Xi Zhou,西周,,,,,,,,,,,,
702034,,Wei,衛,State,-1042,-771,114.086471,35.5201742,701926,Xi Zhou,西周,,,,,,,,,,,,
702035,,Xi,息,State,-1046,-771,114.6526756,32.23031247,701926,Xi Zhou,西周,,,,,,,,,,,,
702036,,Cao,曹,State,-1046,-771,115.6292861,35.13148599,701926,Xi Zhou,西周,,,,,,,,,,,,
702037,,Ji,極,State,-1046,-771,116.5710631,35.03341757,701926,Xi Zhou,西周,,,,,,,,,,,,
702038,,Teng,滕,State,-1046,-771,117.1433569,35.0623025,701926,Xi Zhou,西周,,,,,,,,,,,,
702039,,Yang,陽,State,-1046,-771,118.4998252,35.89694885,701926,Xi Zhou,西周,,,,,,,,,,,,
702040,,Bei Yan,北燕,State,,,,,,,,,,,,,,,,,,,
702041,,Bei Yan,北燕,State,-1046,-1021,113.9476883,33.67405293,701926,Xi Zhou,西周,,,,,,,,,,,,
702042,,Bei Yan,北燕,State,-1042,-771,115.8662733,39.71016916,701926,Xi Zhou,西周,,,,,,,,,,,,
702043,,Bei Yan,北燕,State,-1042,-771,116.3588962,39.92080522,701926,Xi Zhou,西周,,,,,,,,,,,,
702044,,Xian Yu,鮮虞,State,-770,-476,114.5258436,38.719554,701927,Chun Qiu,春秋,,,,,,,,,,,,
702045,,Ba,巴,State,-1046,-771,107.8637677,30.19691102,701926,Xi Zhou,西周,,,,,,,,,,,,
702046,,Zhou,州,State,-1046,-771,119.1196269,36.31006467,701926,Xi Zhou,西周,,,,,,,,,,,,
702047,,Qi,齊,State,,,,,,,,,,,,,,,,,,,
702048,,Qi,齊,State,-1046,-1021,111.8396476,36.58420685,701926,Xi Zhou,西周,,,,,,,,,,,,
702049,,Qi,齊,State,-1042,-771,118.3135405,36.82586236,701926,Xi Zhou,西周,,,,,,,,,,,,
702050,,Shen,申,State,,,,,,,,,,,,,,,,,,,
702051,,Shen,申,State,-1046,-782,111.8396476,36.58420685,701926,Xi Zhou,西周,,,,,,,,,,,,
702052,,Shen,申,State,-827,-771,112.1860567,33.06080863,701926,Xi Zhou,西周,,,,,,,,,,,,
702053,,Lv,呂,State,,,,,,,,,,,,,,,,,,,
702054,,Lv,呂,State,-1046,-782,111.8396476,36.58420685,701926,Xi Zhou,西周,,,,,,,,,,,,
702055,,Lv,呂,State,-827,-771,112.1860567,33.06080863,701926,Xi Zhou,西周,,,,,,,,,,,,
702056,,Xiang,向,State,-1046,-771,118.9491421,35.70224187,701926,Xi Zhou,西周,,,,,,,,,,,,
702057,,Zhang,鄣,State,-1046,-771,116.3596075,36.003688,701926,Xi Zhou,西周,,,,,,,,,,,,
702058,,Ji,紀,State,-1046,-771,118.8255076,37.02043154,701926,Xi Zhou,西周,,,,,,,,,,,,
702059,,Feng,逢,State,-1046,-771,118.0379803,36.30292374,701926,Xi Zhou,西周,,,,,,,,,,,,
702060,,Xu,許,State,-1046,-547,113.7955324,34.06355806,701926,Xi Zhou,西周,,,,,,,,,,,,
702061,,Xu,許,State,-581,-476,113.2798733,33.55185189,701927,Chun Qiu,春秋,,,,,,,,,,,,
702062,,Li,厲,State,,,,,,,,,,,,,,,,,,,
702063,,Li,厲,State,-1046,-771,113.4071454,31.89358299,701926,Xi Zhou,西周,,,,,,,,,,,,
702064,,You Dai,有駘,State,,,,,,,,,,,,,,,,,,,
702065,,You Dai,有駘,State,-1046,-771,108.1839365,34.32131052,701926,Xi Zhou,西周,,,,,,,,,,,,
702066,,You Dai,有駘,State,-1046,-771,118.0511602,35.29321458,701926,Xi Zhou,西周,,,,,,,,,,,,
702067,,Jiang Rong,姜戎,State,-1046,-771,112.4724574,37.66516722,701926,Xi Zhou,西周,,,,,,,,,,,,
702068,,E,鄂,State,,,,,,,,,,,,,,,,,,,
702069,,E,鄂,State,-1046,-996,111.6645247,35.70108765,701926,Xi Zhou,西周,,,,,,,,,,,,
702070,,E,鄂,State,-1042,-771,113.4071454,31.89358299,701926,Xi Zhou,西周,,,,,,,,,,,,
702071,,E,鄂,State,-877,-771,112.1860567,33.06080863,701926,Xi Zhou,西周,,,,,,,,,,,,
702072,,Nan Yan,南燕,State,-1046,-771,114.1939136,35.30501262,701926,Xi Zhou,西周,,,,,,,,,,,,
702073,,Tan,郯,State,-1046,-771,118.314563,34.66028855,701926,Xi Zhou,西周,,,,,,,,,,,,
702074,,Ju,莒,State,-1046,-771,118.0379803,36.30292374,701926,Xi Zhou,西周,,,,,,,,,,,,
702075,,Ju,莒,State,-770,-476,118.9491421,35.70224187,701927,Chun Qiu,春秋,,,,,,,,,,,,
702076,,Wen,溫,State,-1046,-771,113.0498522,34.95060244,701926,Xi Zhou,西周,,,,,,,,,,,,
702077,,Fan,番,State,-1046,-771,114.1343281,32.31030835,701926,Xi Zhou,西周,,,,,,,,,,,,
702078,,Xue,薛,State,-1046,-771,117.1433569,35.0623025,701926,Xi Zhou,西周,,,,,,,,,,,,
702079,,Xue,薛,State,-770,-476,117.9001229,34.40354592,701927,Chun Qiu,春秋,,,,,,,,,,,,
702080,,Zhu,鑄,State,-1046,-771,118.3071729,35.29918392,701926,Xi Zhou,西周,,,,,,,,,,,,
702081,,Tang,唐,State,-1046,-1021,111.3748475,35.59579462,701926,Xi Zhou,西周,,,,,,,,,,,,
702082,,Tang,唐,State,-1042,-771,112.8699778,33.52408261,701926,Xi Zhou,西周,,,,,,,,,,,,
702083,,Du,杜,State,-1046,-771,109.1716436,33.96999746,701926,Xi Zhou,西周,,,,,,,,,,,,
702084,,Gu,鼓,State,-1046,-771,115.0872552,37.99490758,701926,Xi Zhou,西周,,,,,,,,,,,,
702085,,Qi,杞,State,,,,,,,,,,,,,,,,,,,
702086,,Qi,杞,State,-1046,-771,114.7763894,34.51153839,701926,Xi Zhou,西周,,,,,,,,,,,,
702087,,Qi,杞,State,-1046,-771,117.5650933,35.88400118,701926,Xi Zhou,西周,,,,,,,,,,,,
702088,,Zeng,鄫,State,,,,,,,,,,,,,,,,,,,
702089,,Zeng,鄫,State,-1046,-771,115.0368986,34.39938747,701926,Xi Zhou,西周,,,,,,,,,,,,
702090,,Zeng,鄫,State,-1046,-771,,,701926,Xi Zhou,西周,,,,,,,,,,,,
702091,,Zeng,鄫,State,-1046,-771,118.0379803,36.30292374,701926,Xi Zhou,西周,,,,,,,,,,,,
702092,,Sui,遂,State,-1046,-771,116.9883012,35.82720475,701926,Xi Zhou,西周,,,,,,,,,,,,
702093,,Chen,陳,State,,,,,,,,,,,,,,,,,,,
702094,,Chen,陳,State,-1046,-771,114.086471,35.5201742,701926,Xi Zhou,西周,,,,,,,,,,,,
702095,,Chen,陳,State,-1046,-771,114.8382561,33.67806923,701926,Xi Zhou,西周,,,,,,,,,,,,
702096,,Lu,盧,State,-1046,-771,110.1754234,32.0790132,701926,Xi Zhou,西周,,,,,,,,,,,,
702097,,Lu,盧,State,-770,-476,111.8261667,31.65127863,701927,Chun Qiu,春秋,,,,,,,,,,,,
702098,,Song,宋,State,,,,,,,,,,,,,,,,,,,
702099,,Song,宋,State,-1046,-1021,113.2941701,36.36416459,701926,Xi Zhou,西周,,,,,,,,,,,,
702100,,Song,宋,State,-1042,-771,115.6412152,34.2888657,701926,Xi Zhou,西周,,,,,,,,,,,,
702101,,Dai,戴,State,-1046,-771,114.9753657,34.89647977,701926,Xi Zhou,西周,,,,,,,,,,,,
702102,,Tan,譚,State,-1046,-771,117.666124,36.32715644,701926,Xi Zhou,西周,,,,,,,,,,,,
702103,,Quan,權,State,-1046,-771,111.7891297,30.85563097,701926,Xi Zhou,西周,,,,,,,,,,,,
702104,,Xiao,蕭,State,-1046,-771,116.7915299,34.20310319,701926,Xi Zhou,西周,,,,,,,,,,,,
702105,,Deng,鄧,State,,,,,,,,,,,,,,,,,,,
702106,,Deng,鄧,State,-1046,-1043,112.7359313,34.9408893,701926,Xi Zhou,西周,,,,,,,,,,,,
702107,,Deng,鄧,State,-1046,-771,112.0920751,32.7021399,701926,Xi Zhou,西周,,,,,,,,,,,,
702108,,Ren,任,State,-1046,-771,117.0157583,34.91278047,701926,Xi Zhou,西周,,,,,,,,,,,,
702109,,Zhuan Yu,顓臾,State,-1046,-771,117.9915267,35.74417604,701926,Xi Zhou,西周,,,,,,,,,,,,
702110,,Su,宿,State,-1046,-771,116.3596075,36.003688,701926,Xi Zhou,西周,,,,,,,,,,,,
702111,,Xu Ju,須句,State,-1046,-771,116.3596075,36.003688,701926,Xi Zhou,西周,,,,,,,,,,,,
702112,,Liang,梁,State,-1046,-771,110.4191566,35.58849835,701926,Xi Zhou,西周,,,,,,,,,,,,
702113,,Qin,秦,State,,,,,,,,,,,,,,,,,,,
702114,,Qin,秦,State,-1046,-771,104.9531015,34.06271915,701926,Xi Zhou,西周,,,,,,,,,,,,
702115,,Qin,秦,State,-1046,-771,107.390754,34.54566287,701926,Xi Zhou,西周,,,,,,,,,,,,
702116,,Qin,秦,State,-1046,-771,108.5160749,34.88341495,701926,Xi Zhou,西周,,,,,,,,,,,,
702117,,Lai,萊,State,-1046,-771,118.0379803,36.30292374,701926,Xi Zhou,西周,,,,,,,,,,,,
702118,,Jiao,絞,State,,,,,,,,,,,,,,,,,,,
702119,,Jiao,絞,State,-1046,-771,117.1433569,35.0623025,701926,Xi Zhou,西周,,,,,,,,,,,,
702120,,Jiao,絞,State,-1046,-771,110.8299569,32.84160339,701926,Xi Zhou,西周,,,,,,,,,,,,
702121,,Xu,徐,State,-1046,-771,117.8031886,34.34373191,701926,Xi Zhou,西周,,,,,,,,,,,,
702122,,Liu,六,State,-1046,-771,116.3027344,31.81330219,701926,Xi Zhou,西周,,,,,,,,,,,,
702123,,Ying Shi,英氏,State,-1046,-771,116.3027344,31.81330219,701926,Xi Zhou,西周,,,,,,,,,,,,
702124,,Liao,蓼,State,-1046,-771,116.2216756,32.16958072,701926,Xi Zhou,西周,,,,,,,,,,,,
702125,,Shu,舒,State,-1046,-771,116.8159369,31.30994211,701926,Xi Zhou,西周,,,,,,,,,,,,
702126,,Tong,桐,State,-1046,-771,116.8964485,30.95963518,701926,Xi Zhou,西周,,,,,,,,,,,,
702127,,Zhong Li,鍾離,State,-1046,-771,117.8499226,33.53386177,701926,Xi Zhou,西周,,,,,,,,,,,,
702128,,Er,貳,State,-1046,-771,113.7514579,31.75095758,701926,Xi Zhou,西周,,,,,,,,,,,,
702129,,Jiang,江,State,-1046,-771,114.5208106,32.54634148,701926,Xi Zhou,西周,,,,,,,,,,,,
702130,,Huang,黃,State,-1046,-771,115.1372031,32.13838308,701926,Xi Zhou,西周,,,,,,,,,,,,
702131,,Ge,葛,State,-1046,-771,115.3002927,34.44708314,701926,Xi Zhou,西周,,,,,,,,,,,,
702132,,Dao,道,State,-1046,-771,113.914831,32.71864045,701926,Xi Zhou,西周,,,,,,,,,,,,
702133,,Bai,柏,State,-1046,-771,113.9032967,33.35794191,701926,Xi Zhou,西周,,,,,,,,,,,,
702134,,Zhu,邾,State,-1046,-771,117.1001142,35.33648099,701926,Xi Zhou,西周,,,,,,,,,,,,
702135,,Xiao Zhu,小邾,State,-1046,-771,117.2566458,35.0623025,701926,Xi Zhou,西周,,,,,,,,,,,,
702136,,Yu,鄅,State,-1046,-771,118.2635066,35.75266812,701926,Xi Zhou,西周,,,,,,,,,,,,
702137,,Bi Yang,偪陽,State,-1046,-771,117.5085852,34.64206428,701926,Xi Zhou,西周,,,,,,,,,,,,
702138,,Kuai,鄶,State,-1046,-771,113.5234856,34.59098325,701926,Xi Zhou,西周,,,,,,,,,,,,
702139,,Yun,鄖,State,,,,,,,,,,,,,,,,,,,
