c_addr_id,c_addr_cbd,c_name,c_name_chn,c_admin_type,c_firstyear,c_lastyear,x_coord,y_coord,belongs1_ID,belongs1_Name,belongs1_Name_chn,belongs2_ID,belongs2_Name,belongs2_Name_chn,belongs3_ID,belongs3_Name,belongs3_Name_chn,belongs4_ID,belongs4_Name,belongs4_Name_chn,belongs5_ID,belongs5_Name,belongs5_Name_chn
702486,,﻿Wu Shi,﻿烏氏,County,-475,-221,106.3343561,35.63195699,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702487,,﻿Cheng Du,﻿成都,County,-475,-221,103.8998076,30.76683477,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702488,,﻿Pi,﻿郫,County,-475,-221,103.8710982,30.8262988,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702489,,﻿Lin Qiong,﻿臨邛,County,-475,-221,103.4307869,30.37688553,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702490,,﻿Mei,﻿郿,County,-475,-221,107.8992656,34.17936921,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702491,,﻿Yi Yang,﻿宜陽,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702492,,﻿Wu Sui,﻿武遂,County,-475,-221,111.955479,35.1707548,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702493,,﻿Pu Ban,﻿蒲阪,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702494,,﻿Xin Cheng,﻿新城,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702495,,﻿Xiang Cheng,﻿襄城,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702496,,﻿Xi,﻿析,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702497,,Guang Yan,廣衍,County,-475,-221,110.6131477,39.56291951,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702498,,﻿Luo Du,﻿洛都,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702499,,﻿Ding Yang,﻿定陽,County,-475,-221,109.9055716,36.02993289,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702500,,﻿Fu Shi,﻿膚施,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702501,,﻿Wan,﻿宛,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702502,,﻿Ye,﻿葉,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702503,,﻿Yuan,﻿垣,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702504,,﻿Pi Shi,﻿皮氏,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702505,,Gao Luo,皋落,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702506,,﻿Geng Yang,﻿梗陽,County,-475,-221,112.74468,37.67847,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702507,,Jiang,絳,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702508,,﻿Zhao Zi Shi,﻿趙茲氏,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702509,,﻿Shi Yi,﻿石邑,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702510,,Qi,祁,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702511,,﻿Lin Yuan,﻿臨沅,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702512,,﻿Di Dao,﻿狄道,County,-475,-221,104.032895,35.52038836,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702513,,﻿Deng,﻿鄧,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702514,,﻿Yan,﻿鄢,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702515,,﻿Rang,﻿穰,County,-475,-221,112.0920751,32.7021399,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702516,,﻿Zhu Yang,﻿筑陽,County,-475,-221,111.605374,32.22693746,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702517,,﻿Zhi,﻿枳,County,-475,-221,107.4715898,29.8033493,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702518,,﻿Ying,﻿郢,County,-475,-221,112.4631685,30.09146227,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702519,,﻿Jing Ling,﻿竟陵,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702520,,Ren,仁,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702521,,Ping Qiu,平丘,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702522,,﻿Wu,﻿巫,County,-475,-221,109.9324616,31.33672783,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702523,,﻿Wen,﻿溫,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702524,,﻿Xiu Wu,﻿修武,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702525,,﻿Cai Yang,﻿蔡陽,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702526,,Zhang She,長社,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702527,,﻿Hua Yang,﻿華陽,County,-475,-221,113.7532351,34.56718922,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702528,,﻿Juan,﻿卷,County,-475,-221,113.8717464,35.11626934,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702529,,﻿Huai,﻿懷,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702530,,﻿Xing Qiu,﻿邢丘,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702531,,﻿Tao,﻿陶,County,-475,-221,115.6292861,35.13148599,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702532,,﻿He Nan,﻿河南,County,-475,-221,111.5952484,34.3406565,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702533,,﻿Liang,﻿梁,County,-475,-221,112.6889181,34.03798574,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702534,,﻿Ye Wang,﻿野王,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702535,,﻿Gou Shi,﻿緱氏,County,-475,-221,112.8173355,34.55477811,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702536,,Lun Shi,綸氏,County,-475,-221,112.74514,34.42054,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702537,,﻿Zhang Zi,﻿長子,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702538,,Tong Di,銅鞮,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702539,,Tun Liu,屯留,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702540,,﻿Ning Xin Zhong,﻿寧新中,County,-475,-221,114.7046018,35.54933366,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702541,,An Yang,安陽,County,-475,-221,114.7046018,35.54933366,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702542,,﻿Zheng,﻿鄭,County,-475,-221,113.7813813,34.48001583,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702543,,﻿Qu Yang,﻿曲陽,County,-475,-221,116.896583,32.19715357,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702544,,﻿Yang Ren,﻿陽人,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702545,,﻿Gu Cheng,﻿穀城,County,-475,-221,112.0058777,34.67363961,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702546,,Ping Yin,平陰,County,-475,-221,112.5014991,34.89141323,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702547,,Yan Shi,偃師,County,-475,-221,112.7757083,34.63491048,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702548,,Gong,鞏,County,-475,-221,112.9321134,34.61360763,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702549,,﻿Luo Yang,﻿洛陽,County,-475,-221,112.38263,34.66528,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702550,,﻿Gao Du,﻿高都,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702551,,﻿Yu Ci,﻿榆次,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702552,,Xin Cheng,新城,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702553,,Lang Meng,狼孟,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702554,,Tu Shui,塗水,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702555,,﻿Zhao Zhi Wu,﻿趙之鄔,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702556,,Yu,盂,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702557,,Da Ling,大陵,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702558,,﻿Jin Yang,﻿晉陽,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702559,,﻿Wei Shi,﻿尉氏,County,-475,-221,114.1167357,34.40078405,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702560,,﻿Yu Guo,﻿邘國,County,-475,-221,112.8213856,35.19065862,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702561,,Yu,邘,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702562,,﻿An Lu,﻿安陸,County,-475,-221,113.7698658,30.9879902,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702563,,﻿Suan Zao,﻿酸棗,County,-475,-221,114.09719,35.16446,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702564,,Yan,燕,County,-475,-221,114.35148,35.24676,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702565,,Xu,虛,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702566,,Zhang Ping,長平,County,-475,-221,114.13541,30.34289,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702567,,Yong Qiu,雍丘,County,-475,-221,114.77448,34.55351,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702568,,Shan Yang,山陽,County,-475,-221,113.30096,35.24854,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702569,,Dun Qiu,頓丘,County,-475,-221,115.0365,35.86877,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702570,,﻿Pu Yang,﻿濮陽,County,-475,-221,115.1009658,35.57629861,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702571,,﻿Shou Yuan,﻿首垣,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702572,,Zhang Yuan,長垣,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702573,,﻿Ye,﻿鄴,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702574,,﻿Yun Zhong,﻿雲中,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702575,,Shan Wu,善無,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702576,,﻿Yun Yang,﻿雲陽,County,-475,-221,108.4478082,34.91982365,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702577,,﻿Fan Wu,﻿番吾,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702578,,Li Yi,麗邑,County,-475,-221,109.349073,34.55444292,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702579,,Yang Di,陽翟,County,-475,-221,113.3514362,34.20804184,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702580,,﻿Jing,﻿京,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702581,,Duan Shi,端氏,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702582,,Lu,路,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702583,,She,涉,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702584,,Yang Shi,楊氏,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702585,,Ping Yang,平陽,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702586,,Xiu Yu,修魚,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702587,,Shen Yin,申陰,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702588,,Ge Shi,格氏,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702589,,﻿Han Dan,﻿邯鄲,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702590,,﻿Ku Xing,﻿苦陘,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702591,,Shang Yuan,上原,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702592,,Han Gao,韓皋,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702593,,Wu Yuan,武垣,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702594,,Yuan Shi,元氏,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702595,,Bai Ren,柏人,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702596,,Hao,鄗,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702597,,An Ping,安平,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702598,,Nan Xing Tang,南行唐,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702599,,Fang Ling,防陵,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702600,,Zhen,甄,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702601,,Xing,邢,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702602,,Ping Yuan,平原,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702603,,Fu Chang,富昌,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702604,,Wu Ping,武平,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702605,,Lie,埒,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702606,,Luan,欒,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702607,,Ju Yang,沮陽,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702608,,Yu Yang,漁陽,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702609,,﻿Ling Zhi,﻿令支,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702610,,﻿Wu Zhong,﻿無終,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702611,,﻿Ji,﻿薊,County,-475,-221,115.9736806,39.83034513,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702612,,﻿Yang Le,﻿陽樂,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702613,,﻿Yan Chang Cheng,﻿燕昌城,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702614,,Xiang Yi,襄邑,County,-475,-221,115.0368986,34.39938747,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702615,,﻿Xuan Shi,﻿泫氏,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702616,,Zhong Mu,中牟,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702617,,Dan Fu,單父,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702618,,Wu Du,武堵,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702619,,Ji Yang,濟陽,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702620,,Yin Yin,隱陰,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702621,,Shang Cai,上蔡,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702622,,Lu Yang,魯陽,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702623,,Gong,共,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702624,,Zhai Yang,宅陽,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702625,,Wu,梧,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702626,,Si,虒,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702627,,Su,涑,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702628,,﻿Dang,﻿碭,County,-475,-221,116.444168,34.3687061,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702629,,Dang Jun,碭郡,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702630,,﻿Sui Yang,﻿睢陽,County,-475,-221,116.3109579,34.01390855,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702631,,﻿Da Liang,﻿大梁,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702632,,Xin Qi,新郪,County,-475,-221,115.6152161,33.47240305,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702633,,﻿Lu,﻿魯,County,-475,-221,116.9921883,35.6348611,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702634,,﻿Xue,﻿薛,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702635,,﻿Xi,﻿息,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702636,,﻿Shou Chun,﻿壽春,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702637,,﻿Chen,﻿陳,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702638,,Ping Yu,平輿,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702639,,﻿Pei,﻿沛,County,-475,-221,116.8921716,34.72589207,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702640,,﻿Xiang,﻿相,County,-475,-221,116.5722091,33.81557706,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702641,,﻿Xia Cai,﻿下蔡,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702642,,Sui,隨,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702643,,Hu Yang,湖陽,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702644,,Ku,苦,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702645,,Qi Si,期思,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702646,,Ru Yang,汝陽,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702647,,Ju Chao,居巢,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702648,,Zhong Li,鍾離,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702649,,Yin,陰,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702650,,Jin,今,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702651,,Shang,尚,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702652,,Fan Qiu,繁丘,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702653,,Xi,喜,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702654,,Yang Ling,羕陵,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702655,,Zheng Yang,正陽,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702656,,Zhong Yang,中陽,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702657,,Fan Yang,泛陽,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702658,,Jie Yang,𣳟陽,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702659,,Liao,鄝,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702660,,Cuo Ling,䣜陵,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702661,,Qin,寢,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702662,,Ruo,鄀,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702663,,﻿Ju,﻿莒,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702664,,﻿Guang Ling,﻿廣陵,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702665,,Lan Ling,蘭陵,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702666,,Wu Cheng,武城,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702667,,﻿Lin Xiang,﻿臨湘,County,-475,-221,113.2254662,28.25144749,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702668,,﻿Luo,﻿羅,County,-475,-221,112.9968685,28.91161642,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702669,,﻿Xiang Ping,﻿襄平,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702670,,﻿Wu,﻿吳,County,-475,-221,120.7079315,31.40136284,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702671,,Dan Tu,丹徒,County,-475,-221,119.44429,32.20649,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702672,,﻿Dai,﻿代,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702673,,﻿Ping Yi,﻿平邑,County,-475,-221,,,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702674,,﻿Qian Ling,﻿遷陵,County,-475,-221,109.4645408,29.2056368,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702675,,﻿You Yang,﻿酉陽,County,-475,-221,110.0281901,28.84270773,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702676,,﻿Yi Yang,﻿益陽,County,-475,-221,112.4681614,28.8621536,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702677,,﻿Ling Yang,﻿零陽,County,-475,-221,111.1063528,29.48076071,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702678,,Can Ling,孱陵,County,-475,-221,112.1455373,29.41751064,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
702679,,Suo,索,County,-475,-221,112.0190876,28.87883755,701943,Qin,秦,701928,Zhan Guo,戰國,,,,,,,,,
